Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Alagoas;Feminino;61 a 70;B-Condutor Carro;9886
Nordeste;Alagoas;Feminino;61 a 70;C-Condutor Caminhão;13
Nordeste;Alagoas;Feminino;61 a 70;D-Condutor Ônibus;46
Nordeste;Alagoas;Feminino;61 a 70;E-Condutor Carreta;2
Nordeste;Alagoas;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Alagoas;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Alagoas;Feminino;71 a 80;A-Condutor Moto;3
Nordeste;Alagoas;Feminino;71 a 80;AB-Condutor Moto/Carro;19
Nordeste;Alagoas;Feminino;71 a 80;B-Condutor Carro;3766
Nordeste;Alagoas;Feminino;71 a 80;C-Condutor Caminhão;4
Nordeste;Alagoas;Feminino;71 a 80;D-Condutor Ônibus;12
Nordeste;Alagoas;Feminino;81 a 90;AB-Condutor Moto/Carro;4
Nordeste;Alagoas;Feminino;81 a 90;B-Condutor Carro;1012
Nordeste;Alagoas;Feminino;81 a 90;C-Condutor Caminhão;2
Nordeste;Alagoas;Feminino;91 a 100;B-Condutor Carro;127
Nordeste;Alagoas;Feminino;101 a 120;B-Condutor Carro;3
Nordeste;Bahia;Masculino;18 a 21;A-Condutor Moto;1254
Nordeste;Bahia;Masculino;18 a 21;AB-Condutor Moto/Carro;40882
Nordeste;Bahia;Masculino;18 a 21;AC-Condutor Moto/Caminhão;100
Nordeste;Bahia;Masculino;18 a 21;AD-Condutor Moto/Ônibus;218
Nordeste;Bahia;Masculino;18 a 21;AE-Condutor Moto/Carreta;7
Nordeste;Bahia;Masculino;18 a 21;B-Condutor Carro;10708
Nordeste;Bahia;Masculino;18 a 21;C-Condutor Caminhão;3
Nordeste;Bahia;Masculino;18 a 21;D-Condutor Ônibus;12
Nordeste;Bahia;Masculino;18 a 21;X-Condutor Ciclomotor;1
Nordeste;Bahia;Masculino;22 a 25;A-Condutor Moto;4938
Nordeste;Bahia;Masculino;22 a 25;AB-Condutor Moto/Carro;95167
Nordeste;Bahia;Masculino;22 a 25;AC-Condutor Moto/Caminhão;223
Nordeste;Bahia;Masculino;22 a 25;AD-Condutor Moto/Ônibus;7155
Nordeste;Bahia;Masculino;22 a 25;AE-Condutor Moto/Carreta;413
Nordeste;Bahia;Masculino;22 a 25;B-Condutor Carro;27194
Nordeste;Bahia;Masculino;22 a 25;C-Condutor Caminhão;28
Nordeste;Bahia;Masculino;22 a 25;D-Condutor Ônibus;653
Nordeste;Bahia;Masculino;22 a 25;E-Condutor Carreta;50
Nordeste;Bahia;Masculino;22 a 25;X-Condutor Ciclomotor;1
Nordeste;Bahia;Masculino;22 a 25;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Masculino;26 a 30;A-Condutor Moto;8794
Nordeste;Bahia;Masculino;26 a 30;AB-Condutor Moto/Carro;135833
Nordeste;Bahia;Masculino;26 a 30;AC-Condutor Moto/Caminhão;366
Nordeste;Bahia;Masculino;26 a 30;AD-Condutor Moto/Ônibus;24455
Nordeste;Bahia;Masculino;26 a 30;AE-Condutor Moto/Carreta;3040
Nordeste;Bahia;Masculino;26 a 30;B-Condutor Carro;42640
Nordeste;Bahia;Masculino;26 a 30;C-Condutor Caminhão;48
Nordeste;Bahia;Masculino;26 a 30;D-Condutor Ônibus;2912
Nordeste;Bahia;Masculino;26 a 30;E-Condutor Carreta;315
Nordeste;Bahia;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;31 a 40;A-Condutor Moto;19142
Nordeste;Bahia;Masculino;31 a 40;AB-Condutor Moto/Carro;306969
Nordeste;Bahia;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1686
Nordeste;Bahia;Masculino;31 a 40;AD-Condutor Moto/Ônibus;82173
Nordeste;Bahia;Masculino;31 a 40;AE-Condutor Moto/Carreta;15581
Nordeste;Bahia;Masculino;31 a 40;B-Condutor Carro;136836
Nordeste;Bahia;Masculino;31 a 40;C-Condutor Caminhão;614
Nordeste;Bahia;Masculino;31 a 40;D-Condutor Ônibus;23391
Nordeste;Bahia;Masculino;31 a 40;E-Condutor Carreta;4620
Nordeste;Bahia;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;41 a 50;A-Condutor Moto;11966
Nordeste;Bahia;Masculino;41 a 50;AB-Condutor Moto/Carro;174493
Nordeste;Bahia;Masculino;41 a 50;AC-Condutor Moto/Caminhão;5178
Nordeste;Bahia;Masculino;41 a 50;AD-Condutor Moto/Ônibus;47299
Nordeste;Bahia;Masculino;41 a 50;AE-Condutor Moto/Carreta;10036
Nordeste;Bahia;Masculino;41 a 50;B-Condutor Carro;149037
Nordeste;Bahia;Masculino;41 a 50;C-Condutor Caminhão;5281
Nordeste;Bahia;Masculino;41 a 50;D-Condutor Ônibus;40788
Nordeste;Bahia;Masculino;41 a 50;E-Condutor Carreta;8579
Nordeste;Bahia;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Masculino;51 a 60;A-Condutor Moto;6505
Nordeste;Bahia;Masculino;51 a 60;AB-Condutor Moto/Carro;82427
Nordeste;Bahia;Masculino;51 a 60;AC-Condutor Moto/Caminhão;7146
Nordeste;Bahia;Masculino;51 a 60;AD-Condutor Moto/Ônibus;22464
Nordeste;Bahia;Masculino;51 a 60;AE-Condutor Moto/Carreta;4465
Nordeste;Bahia;Masculino;51 a 60;B-Condutor Carro;134140
Nordeste;Bahia;Masculino;51 a 60;C-Condutor Caminhão;11423
Nordeste;Bahia;Masculino;51 a 60;D-Condutor Ônibus;40588
Nordeste;Bahia;Masculino;51 a 60;E-Condutor Carreta;6645
Nordeste;Bahia;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;61 a 70;A-Condutor Moto;1985
Nordeste;Bahia;Masculino;61 a 70;AB-Condutor Moto/Carro;25331
Nordeste;Bahia;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2664
Nordeste;Bahia;Masculino;61 a 70;AD-Condutor Moto/Ônibus;7257
Nordeste;Bahia;Masculino;61 a 70;AE-Condutor Moto/Carreta;1364
Nordeste;Bahia;Masculino;61 a 70;B-Condutor Carro;109598
Nordeste;Bahia;Masculino;61 a 70;C-Condutor Caminhão;11469
Nordeste;Bahia;Masculino;61 a 70;D-Condutor Ônibus;32264
Nordeste;Bahia;Masculino;61 a 70;E-Condutor Carreta;4302
Nordeste;Bahia;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Masculino;71 a 80;A-Condutor Moto;443
Nordeste;Bahia;Masculino;71 a 80;AB-Condutor Moto/Carro;5888
Nordeste;Bahia;Masculino;71 a 80;AC-Condutor Moto/Caminhão;407
Nordeste;Bahia;Masculino;71 a 80;AD-Condutor Moto/Ônibus;961
Nordeste;Bahia;Masculino;71 a 80;AE-Condutor Moto/Carreta;163
Nordeste;Bahia;Masculino;71 a 80;B-Condutor Carro;62051
Nordeste;Bahia;Masculino;71 a 80;C-Condutor Caminhão;4039
Nordeste;Bahia;Masculino;71 a 80;D-Condutor Ônibus;11424
Nordeste;Bahia;Masculino;71 a 80;E-Condutor Carreta;1069
Nordeste;Bahia;Masculino;81 a 90;A-Condutor Moto;65
Nordeste;Bahia;Masculino;81 a 90;AB-Condutor Moto/Carro;770
Nordeste;Bahia;Masculino;81 a 90;AC-Condutor Moto/Caminhão;64
Nordeste;Bahia;Masculino;81 a 90;AD-Condutor Moto/Ônibus;105
Nordeste;Bahia;Masculino;81 a 90;AE-Condutor Moto/Carreta;17
Nordeste;Bahia;Masculino;81 a 90;B-Condutor Carro;24213
Nordeste;Bahia;Masculino;81 a 90;C-Condutor Caminhão;1272
Nordeste;Bahia;Masculino;81 a 90;D-Condutor Ônibus;2472
Nordeste;Bahia;Masculino;81 a 90;E-Condutor Carreta;156
Nordeste;Bahia;Masculino;91 a 100;A-Condutor Moto;6
Nordeste;Bahia;Masculino;91 a 100;AB-Condutor Moto/Carro;68
Nordeste;Bahia;Masculino;91 a 100;AD-Condutor Moto/Ônibus;5
Nordeste;Bahia;Masculino;91 a 100;B-Condutor Carro;5783
Nordeste;Bahia;Masculino;91 a 100;C-Condutor Caminhão;131
Nordeste;Bahia;Masculino;91 a 100;D-Condutor Ônibus;180
Nordeste;Bahia;Masculino;91 a 100;E-Condutor Carreta;10
Nordeste;Bahia;Masculino;101 a 120;AB-Condutor Moto/Carro;4
Nordeste;Bahia;Masculino;101 a 120;B-Condutor Carro;348
Nordeste;Bahia;Masculino;101 a 120;C-Condutor Caminhão;2
Nordeste;Bahia;Masculino;101 a 120;D-Condutor Ônibus;1
Nordeste;Bahia;Feminino;18 a 21;A-Condutor Moto;172
Nordeste;Bahia;Feminino;18 a 21;AB-Condutor Moto/Carro;8025
Nordeste;Bahia;Feminino;18 a 21;AD-Condutor Moto/Ônibus;2
Nordeste;Bahia;Feminino;18 a 21;B-Condutor Carro;7864
Nordeste;Bahia;Feminino;22 a 25;A-Condutor Moto;1043
Nordeste;Bahia;Feminino;22 a 25;AB-Condutor Moto/Carro;23475
Nordeste;Bahia;Feminino;22 a 25;AD-Condutor Moto/Ônibus;65
Nordeste;Bahia;Feminino;22 a 25;B-Condutor Carro;22475
Nordeste;Bahia;Feminino;22 a 25;D-Condutor Ônibus;10
Nordeste;Bahia;Feminino;26 a 30;A-Condutor Moto;2600
Nordeste;Bahia;Feminino;26 a 30;AB-Condutor Moto/Carro;43680
Nordeste;Bahia;Feminino;26 a 30;AC-Condutor Moto/Caminhão;1
Nordeste;Bahia;Feminino;26 a 30;AD-Condutor Moto/Ônibus;285
Nordeste;Bahia;Feminino;26 a 30;AE-Condutor Moto/Carreta;13
Nordeste;Bahia;Feminino;26 a 30;B-Condutor Carro;42707
Nordeste;Bahia;Feminino;26 a 30;D-Condutor Ônibus;58
Nordeste;Bahia;Feminino;26 a 30;E-Condutor Carreta;1
Nordeste;Bahia;Feminino;26 a 30;X-Condutor Ciclomotor;1
Nordeste;Bahia;Feminino;31 a 40;A-Condutor Moto;6865
Nordeste;Bahia;Feminino;31 a 40;AB-Condutor Moto/Carro;105055
Nordeste;Bahia;Feminino;31 a 40;AC-Condutor Moto/Caminhão;11
Nordeste;Bahia;Feminino;31 a 40;AD-Condutor Moto/Ônibus;1182
Nordeste;Bahia;Feminino;31 a 40;AE-Condutor Moto/Carreta;90
Nordeste;Bahia;Feminino;31 a 40;B-Condutor Carro;141794
Nordeste;Bahia;Feminino;31 a 40;C-Condutor Caminhão;10
Nordeste;Bahia;Feminino;31 a 40;D-Condutor Ônibus;591
Nordeste;Bahia;Feminino;31 a 40;E-Condutor Carreta;21
Nordeste;Bahia;Feminino;31 a 40;X-Condutor Ciclomotor;2
Nordeste;Bahia;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Feminino;41 a 50;A-Condutor Moto;3868
Nordeste;Bahia;Feminino;41 a 50;AB-Condutor Moto/Carro;49030
Nordeste;Bahia;Feminino;41 a 50;AC-Condutor Moto/Caminhão;64
Nordeste;Bahia;Feminino;41 a 50;AD-Condutor Moto/Ônibus;791
Nordeste;Bahia;Feminino;41 a 50;AE-Condutor Moto/Carreta;56
Nordeste;Bahia;Feminino;41 a 50;B-Condutor Carro;120784
Nordeste;Bahia;Feminino;41 a 50;C-Condutor Caminhão;134
Nordeste;Bahia;Feminino;41 a 50;D-Condutor Ônibus;1007
Nordeste;Bahia;Feminino;41 a 50;E-Condutor Carreta;30
Nordeste;Bahia;Feminino;41 a 50;X-Condutor Ciclomotor;2
Nordeste;Bahia;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Feminino;51 a 60;A-Condutor Moto;1259
Nordeste;Bahia;Feminino;51 a 60;AB-Condutor Moto/Carro;13600
Nordeste;Bahia;Feminino;51 a 60;AC-Condutor Moto/Caminhão;80
Nordeste;Bahia;Feminino;51 a 60;AD-Condutor Moto/Ônibus;283
Nordeste;Bahia;Feminino;51 a 60;AE-Condutor Moto/Carreta;20
Nordeste;Bahia;Feminino;51 a 60;B-Condutor Carro;85733
Nordeste;Bahia;Feminino;51 a 60;C-Condutor Caminhão;300
Nordeste;Bahia;Feminino;51 a 60;D-Condutor Ônibus;991
Nordeste;Bahia;Feminino;51 a 60;E-Condutor Carreta;24
Nordeste;Bahia;Feminino;61 a 70;A-Condutor Moto;179
Nordeste;Bahia;Feminino;61 a 70;AB-Condutor Moto/Carro;1861
Nordeste;Bahia;Feminino;61 a 70;AC-Condutor Moto/Caminhão;23
Nordeste;Bahia;Feminino;61 a 70;AD-Condutor Moto/Ônibus;51
Nordeste;Bahia;Feminino;61 a 70;AE-Condutor Moto/Carreta;2
Nordeste;Bahia;Feminino;61 a 70;B-Condutor Carro;50611
Nordeste;Bahia;Feminino;61 a 70;C-Condutor Caminhão;162
Nordeste;Bahia;Feminino;61 a 70;D-Condutor Ônibus;464
Nordeste;Bahia;Feminino;61 a 70;E-Condutor Carreta;8
Nordeste;Bahia;Feminino;71 a 80;A-Condutor Moto;5
Nordeste;Bahia;Feminino;71 a 80;AB-Condutor Moto/Carro;138
Nordeste;Bahia;Feminino;71 a 80;AC-Condutor Moto/Caminhão;4
Nordeste;Bahia;Feminino;71 a 80;AD-Condutor Moto/Ônibus;8
Nordeste;Bahia;Feminino;71 a 80;B-Condutor Carro;19002
Nordeste;Bahia;Feminino;71 a 80;C-Condutor Caminhão;31
Nordeste;Bahia;Feminino;71 a 80;D-Condutor Ônibus;80
Nordeste;Bahia;Feminino;71 a 80;E-Condutor Carreta;2
Nordeste;Bahia;Feminino;81 a 90;AB-Condutor Moto/Carro;9
Nordeste;Bahia;Feminino;81 a 90;B-Condutor Carro;4780
Nordeste;Bahia;Feminino;81 a 90;C-Condutor Caminhão;11
Nordeste;Bahia;Feminino;81 a 90;D-Condutor Ônibus;9
Nordeste;Bahia;Feminino;91 a 100;B-Condutor Carro;671
Nordeste;Bahia;Feminino;91 a 100;C-Condutor Caminhão;1
Nordeste;Bahia;Feminino;101 a 120;B-Condutor Carro;18
Nordeste;Ceará;Masculino;18 a 21;A-Condutor Moto;7734
Nordeste;Ceará;Masculino;18 a 21;AB-Condutor Moto/Carro;31081
Nordeste;Ceará;Masculino;18 a 21;AC-Condutor Moto/Caminhão;72
Nordeste;Ceará;Masculino;18 a 21;AD-Condutor Moto/Ônibus;153
Nordeste;Ceará;Masculino;18 a 21;AE-Condutor Moto/Carreta;4
Nordeste;Ceará;Masculino;18 a 21;B-Condutor Carro;12657
Nordeste;Ceará;Masculino;18 a 21;C-Condutor Caminhão;12
Nordeste;Ceará;Masculino;18 a 21;D-Condutor Ônibus;7
Nordeste;Ceará;Masculino;18 a 21;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Masculino;22 a 25;A-Condutor Moto;23712
Nordeste;Ceará;Masculino;22 a 25;AB-Condutor Moto/Carro;75893
Nordeste;Ceará;Masculino;22 a 25;AC-Condutor Moto/Caminhão;249
Nordeste;Ceará;Masculino;22 a 25;AD-Condutor Moto/Ônibus;4082
Nordeste;Ceará;Masculino;22 a 25;AE-Condutor Moto/Carreta;179
Nordeste;Ceará;Masculino;22 a 25;B-Condutor Carro;25199
Nordeste;Ceará;Masculino;22 a 25;C-Condutor Caminhão;26
Nordeste;Ceará;Masculino;22 a 25;D-Condutor Ônibus;264
Nordeste;Ceará;Masculino;22 a 25;E-Condutor Carreta;12
Nordeste;Ceará;Masculino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Masculino;26 a 30;A-Condutor Moto;32534
Nordeste;Ceará;Masculino;26 a 30;AB-Condutor Moto/Carro;110964
Nordeste;Ceará;Masculino;26 a 30;AC-Condutor Moto/Caminhão;377
Nordeste;Ceará;Masculino;26 a 30;AD-Condutor Moto/Ônibus;14418
Nordeste;Ceará;Masculino;26 a 30;AE-Condutor Moto/Carreta;1224
Nordeste;Ceará;Masculino;26 a 30;B-Condutor Carro;34480
Nordeste;Ceará;Masculino;26 a 30;C-Condutor Caminhão;52
Nordeste;Ceará;Masculino;26 a 30;D-Condutor Ônibus;1134
Nordeste;Ceará;Masculino;26 a 30;E-Condutor Carreta;113
Nordeste;Ceará;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Masculino;31 a 40;A-Condutor Moto;54293
Nordeste;Ceará;Masculino;31 a 40;AB-Condutor Moto/Carro;216627
Nordeste;Ceará;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1225
Nordeste;Ceará;Masculino;31 a 40;AD-Condutor Moto/Ônibus;48868
Nordeste;Ceará;Masculino;31 a 40;AE-Condutor Moto/Carreta;6732
Nordeste;Ceará;Masculino;31 a 40;B-Condutor Carro;80505
Nordeste;Ceará;Masculino;31 a 40;C-Condutor Caminhão;221
Nordeste;Ceará;Masculino;31 a 40;D-Condutor Ônibus;6517
Nordeste;Ceará;Masculino;31 a 40;E-Condutor Carreta;888
Nordeste;Ceará;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;12
Nordeste;Ceará;Masculino;41 a 50;A-Condutor Moto;31399
Nordeste;Ceará;Masculino;41 a 50;AB-Condutor Moto/Carro;123424
Nordeste;Ceará;Masculino;41 a 50;AC-Condutor Moto/Caminhão;3811
Nordeste;Ceará;Masculino;41 a 50;AD-Condutor Moto/Ônibus;34465
Nordeste;Ceará;Masculino;41 a 50;AE-Condutor Moto/Carreta;5570
Nordeste;Ceará;Masculino;41 a 50;B-Condutor Carro;65916
Nordeste;Ceará;Masculino;41 a 50;C-Condutor Caminhão;1455
Nordeste;Ceará;Masculino;41 a 50;D-Condutor Ônibus;10238
Nordeste;Ceará;Masculino;41 a 50;E-Condutor Carreta;1694
Nordeste;Ceará;Masculino;41 a 50;X-Condutor Ciclomotor;1
Nordeste;Ceará;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;6
Nordeste;Ceará;Masculino;51 a 60;A-Condutor Moto;16512
Nordeste;Ceará;Masculino;51 a 60;AB-Condutor Moto/Carro;66714
Nordeste;Ceará;Masculino;51 a 60;AC-Condutor Moto/Caminhão;5634
Nordeste;Ceará;Masculino;51 a 60;AD-Condutor Moto/Ônibus;17577
Nordeste;Ceará;Masculino;51 a 60;AE-Condutor Moto/Carreta;3034
Nordeste;Ceará;Masculino;51 a 60;B-Condutor Carro;61144
Nordeste;Ceará;Masculino;51 a 60;C-Condutor Caminhão;4507
Nordeste;Ceará;Masculino;51 a 60;D-Condutor Ônibus;11917
Nordeste;Ceará;Masculino;51 a 60;E-Condutor Carreta;2070
Nordeste;Ceará;Masculino;51 a 60;X-Condutor Ciclomotor;2
Nordeste;Ceará;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;8
Nordeste;Ceará;Masculino;61 a 70;A-Condutor Moto;4714
Nordeste;Ceará;Masculino;61 a 70;AB-Condutor Moto/Carro;25384
Nordeste;Ceará;Masculino;61 a 70;AC-Condutor Moto/Caminhão;2513
Nordeste;Ceará;Masculino;61 a 70;AD-Condutor Moto/Ônibus;5307
Nordeste;Ceará;Masculino;61 a 70;AE-Condutor Moto/Carreta;1067
Nordeste;Ceará;Masculino;61 a 70;B-Condutor Carro;51226
Nordeste;Ceará;Masculino;61 a 70;C-Condutor Caminhão;4430
Nordeste;Ceará;Masculino;61 a 70;D-Condutor Ônibus;8504
Nordeste;Ceará;Masculino;61 a 70;E-Condutor Carreta;1678
Nordeste;Ceará;Masculino;61 a 70;X-Condutor Ciclomotor;5
Nordeste;Ceará;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;2
Nordeste;Ceará;Masculino;71 a 80;A-Condutor Moto;1317
Nordeste;Ceará;Masculino;71 a 80;AB-Condutor Moto/Carro;7741
Nordeste;Ceará;Masculino;71 a 80;AC-Condutor Moto/Caminhão;534
Nordeste;Ceará;Masculino;71 a 80;AD-Condutor Moto/Ônibus;646
Nordeste;Ceará;Masculino;71 a 80;AE-Condutor Moto/Carreta;148
Nordeste;Ceará;Masculino;71 a 80;B-Condutor Carro;33839
Nordeste;Ceará;Masculino;71 a 80;C-Condutor Caminhão;2030
Nordeste;Ceará;Masculino;71 a 80;D-Condutor Ônibus;2822
Nordeste;Ceará;Masculino;71 a 80;E-Condutor Carreta;467
Nordeste;Ceará;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Ceará;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Masculino;81 a 90;A-Condutor Moto;250
Nordeste;Ceará;Masculino;81 a 90;AB-Condutor Moto/Carro;1362
Nordeste;Ceará;Masculino;81 a 90;AC-Condutor Moto/Caminhão;87
Nordeste;Ceará;Masculino;81 a 90;AD-Condutor Moto/Ônibus;71
Nordeste;Ceará;Masculino;81 a 90;AE-Condutor Moto/Carreta;8
Nordeste;Ceará;Masculino;81 a 90;B-Condutor Carro;14564
Nordeste;Ceará;Masculino;81 a 90;C-Condutor Caminhão;722
Nordeste;Ceará;Masculino;81 a 90;D-Condutor Ônibus;671
Nordeste;Ceará;Masculino;81 a 90;E-Condutor Carreta;88
Nordeste;Ceará;Masculino;91 a 100;A-Condutor Moto;26
Nordeste;Ceará;Masculino;91 a 100;AB-Condutor Moto/Carro;188
Nordeste;Ceará;Masculino;91 a 100;AC-Condutor Moto/Caminhão;5
Nordeste;Ceará;Masculino;91 a 100;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Masculino;91 a 100;B-Condutor Carro;3762
Nordeste;Ceará;Masculino;91 a 100;C-Condutor Caminhão;69
Nordeste;Ceará;Masculino;91 a 100;D-Condutor Ônibus;44
Nordeste;Ceará;Masculino;91 a 100;E-Condutor Carreta;6
Nordeste;Ceará;Masculino;101 a 120;A-Condutor Moto;1
Nordeste;Ceará;Masculino;101 a 120;AB-Condutor Moto/Carro;18
Nordeste;Ceará;Masculino;101 a 120;B-Condutor Carro;243
Nordeste;Ceará;Masculino;101 a 120;C-Condutor Caminhão;4
Nordeste;Ceará;Masculino;101 a 120;D-Condutor Ônibus;1
Nordeste;Ceará;Feminino;18 a 21;A-Condutor Moto;2334
Nordeste;Ceará;Feminino;18 a 21;AB-Condutor Moto/Carro;6538
Nordeste;Ceará;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Feminino;18 a 21;B-Condutor Carro;12829
Nordeste;Ceará;Feminino;22 a 25;A-Condutor Moto;8901
Nordeste;Ceará;Feminino;22 a 25;AB-Condutor Moto/Carro;19550
Nordeste;Ceará;Feminino;22 a 25;AD-Condutor Moto/Ônibus;44
Nordeste;Ceará;Feminino;22 a 25;B-Condutor Carro;29844
Nordeste;Ceará;Feminino;22 a 25;D-Condutor Ônibus;5
Nordeste;Ceará;Feminino;22 a 25;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;26 a 30;A-Condutor Moto;17728
Nordeste;Ceará;Feminino;26 a 30;AB-Condutor Moto/Carro;34092
Nordeste;Ceará;Feminino;26 a 30;AC-Condutor Moto/Caminhão;2
Nordeste;Ceará;Feminino;26 a 30;AD-Condutor Moto/Ônibus;217
Nordeste;Ceará;Feminino;26 a 30;AE-Condutor Moto/Carreta;4
Nordeste;Ceará;Feminino;26 a 30;B-Condutor Carro;50616
Nordeste;Ceará;Feminino;26 a 30;D-Condutor Ônibus;51
Nordeste;Ceará;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;31 a 40;A-Condutor Moto;33154
Nordeste;Ceará;Feminino;31 a 40;AB-Condutor Moto/Carro;66297
Nordeste;Ceará;Feminino;31 a 40;AC-Condutor Moto/Caminhão;10
Nordeste;Ceará;Feminino;31 a 40;AD-Condutor Moto/Ônibus;720
Nordeste;Ceará;Feminino;31 a 40;AE-Condutor Moto/Carreta;27
Nordeste;Ceará;Feminino;31 a 40;B-Condutor Carro;126491
Nordeste;Ceará;Feminino;31 a 40;C-Condutor Caminhão;9
Nordeste;Ceará;Feminino;31 a 40;D-Condutor Ônibus;307
Nordeste;Ceará;Feminino;31 a 40;E-Condutor Carreta;8
Nordeste;Ceará;Feminino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;3
Nordeste;Ceará;Feminino;41 a 50;A-Condutor Moto;15789
Nordeste;Ceará;Feminino;41 a 50;AB-Condutor Moto/Carro;28965
Nordeste;Ceará;Feminino;41 a 50;AC-Condutor Moto/Caminhão;39
Nordeste;Ceará;Feminino;41 a 50;AD-Condutor Moto/Ônibus;507
Nordeste;Ceará;Feminino;41 a 50;AE-Condutor Moto/Carreta;25
Nordeste;Ceará;Feminino;41 a 50;B-Condutor Carro;87409
Nordeste;Ceará;Feminino;41 a 50;C-Condutor Caminhão;33
Nordeste;Ceará;Feminino;41 a 50;D-Condutor Ônibus;475
Nordeste;Ceará;Feminino;41 a 50;E-Condutor Carreta;7
Nordeste;Ceará;Feminino;41 a 50;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;5
Nordeste;Ceará;Feminino;51 a 60;A-Condutor Moto;4308
Nordeste;Ceará;Feminino;51 a 60;AB-Condutor Moto/Carro;9038
Nordeste;Ceará;Feminino;51 a 60;AC-Condutor Moto/Caminhão;74
Nordeste;Ceará;Feminino;51 a 60;AD-Condutor Moto/Ônibus;216
Nordeste;Ceará;Feminino;51 a 60;AE-Condutor Moto/Carreta;9
Nordeste;Ceará;Feminino;51 a 60;B-Condutor Carro;63279
Nordeste;Ceará;Feminino;51 a 60;C-Condutor Caminhão;129
Nordeste;Ceará;Feminino;51 a 60;D-Condutor Ônibus;483
Nordeste;Ceará;Feminino;51 a 60;E-Condutor Carreta;10
Nordeste;Ceará;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;4
Nordeste;Ceará;Feminino;61 a 70;A-Condutor Moto;497
Nordeste;Ceará;Feminino;61 a 70;AB-Condutor Moto/Carro;1460
Nordeste;Ceará;Feminino;61 a 70;AC-Condutor Moto/Caminhão;15
Nordeste;Ceará;Feminino;61 a 70;AD-Condutor Moto/Ônibus;45
Nordeste;Ceará;Feminino;61 a 70;AE-Condutor Moto/Carreta;3
Nordeste;Ceará;Feminino;61 a 70;B-Condutor Carro;36648
Nordeste;Ceará;Feminino;61 a 70;C-Condutor Caminhão;51
Nordeste;Ceará;Feminino;61 a 70;D-Condutor Ônibus;193
Nordeste;Ceará;Feminino;61 a 70;E-Condutor Carreta;6
Nordeste;Ceará;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Ceará;Feminino;71 a 80;A-Condutor Moto;39
Nordeste;Ceará;Feminino;71 a 80;AB-Condutor Moto/Carro;156
Nordeste;Ceará;Feminino;71 a 80;AC-Condutor Moto/Caminhão;3
Nordeste;Ceará;Feminino;71 a 80;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Feminino;71 a 80;B-Condutor Carro;14875
Nordeste;Ceará;Feminino;71 a 80;C-Condutor Caminhão;23
Nordeste;Ceará;Feminino;71 a 80;D-Condutor Ônibus;21
Nordeste;Ceará;Feminino;71 a 80;E-Condutor Carreta;2
Nordeste;Ceará;Feminino;81 a 90;A-Condutor Moto;1
Nordeste;Ceará;Feminino;81 a 90;AB-Condutor Moto/Carro;10
Nordeste;Ceará;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Ceará;Feminino;81 a 90;B-Condutor Carro;4069
