Região Habilitação Atual;UF Habilitação Atual;Sexo;Faixa Etária;Categoria;Qt. Condutor Histórico
Nordeste;Alagoas;Feminino;51 a 60;D-Condutor Ônibus;134
Nordeste;Alagoas;Feminino;51 a 60;E-Condutor Carreta;6
Nordeste;Alagoas;Feminino;51 a 60;X-Condutor Ciclomotor;2
Nordeste;Alagoas;Feminino;61 a 70;A-Condutor Moto;48
Nordeste;Alagoas;Feminino;61 a 70;AB-Condutor Moto/Carro;411
Nordeste;Alagoas;Feminino;61 a 70;AC-Condutor Moto/Caminhão;4
Nordeste;Alagoas;Feminino;61 a 70;AD-Condutor Moto/Ônibus;15
Nordeste;Alagoas;Feminino;61 a 70;B-Condutor Carro;13020
Nordeste;Alagoas;Feminino;61 a 70;C-Condutor Caminhão;18
Nordeste;Alagoas;Feminino;61 a 70;D-Condutor Ônibus;69
Nordeste;Alagoas;Feminino;61 a 70;E-Condutor Carreta;2
Nordeste;Alagoas;Feminino;61 a 70;X-Condutor Ciclomotor;1
Nordeste;Alagoas;Feminino;61 a 70;XB-Condutor Ciclomotor/Carro;1
Nordeste;Alagoas;Feminino;71 a 80;A-Condutor Moto;4
Nordeste;Alagoas;Feminino;71 a 80;AB-Condutor Moto/Carro;54
Nordeste;Alagoas;Feminino;71 a 80;B-Condutor Carro;5974
Nordeste;Alagoas;Feminino;71 a 80;C-Condutor Caminhão;5
Nordeste;Alagoas;Feminino;71 a 80;D-Condutor Ônibus;17
Nordeste;Alagoas;Feminino;81 a 90;AB-Condutor Moto/Carro;6
Nordeste;Alagoas;Feminino;81 a 90;B-Condutor Carro;1728
Nordeste;Alagoas;Feminino;81 a 90;C-Condutor Caminhão;3
Nordeste;Alagoas;Feminino;81 a 90;D-Condutor Ônibus;3
Nordeste;Alagoas;Feminino;91 a 100;B-Condutor Carro;387
Nordeste;Alagoas;Feminino;101 a 120;B-Condutor Carro;13
Nordeste;Bahia;Masculino;18 a 21;A-Condutor Moto;803
Nordeste;Bahia;Masculino;18 a 21;AB-Condutor Moto/Carro;43894
Nordeste;Bahia;Masculino;18 a 21;AC-Condutor Moto/Caminhão;79
Nordeste;Bahia;Masculino;18 a 21;AD-Condutor Moto/Ônibus;147
Nordeste;Bahia;Masculino;18 a 21;AE-Condutor Moto/Carreta;3
Nordeste;Bahia;Masculino;18 a 21;B-Condutor Carro;9981
Nordeste;Bahia;Masculino;18 a 21;C-Condutor Caminhão;9
Nordeste;Bahia;Masculino;18 a 21;D-Condutor Ônibus;5
Nordeste;Bahia;Masculino;18 a 21;E-Condutor Carreta;1
Nordeste;Bahia;Masculino;18 a 21;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;22 a 25;A-Condutor Moto;3244
Nordeste;Bahia;Masculino;22 a 25;AB-Condutor Moto/Carro;103247
Nordeste;Bahia;Masculino;22 a 25;AC-Condutor Moto/Caminhão;250
Nordeste;Bahia;Masculino;22 a 25;AD-Condutor Moto/Ônibus;5662
Nordeste;Bahia;Masculino;22 a 25;AE-Condutor Moto/Carreta;469
Nordeste;Bahia;Masculino;22 a 25;B-Condutor Carro;20806
Nordeste;Bahia;Masculino;22 a 25;C-Condutor Caminhão;24
Nordeste;Bahia;Masculino;22 a 25;D-Condutor Ônibus;335
Nordeste;Bahia;Masculino;22 a 25;E-Condutor Carreta;24
Nordeste;Bahia;Masculino;22 a 25;X-Condutor Ciclomotor;1
Nordeste;Bahia;Masculino;26 a 30;A-Condutor Moto;6682
Nordeste;Bahia;Masculino;26 a 30;AB-Condutor Moto/Carro;160009
Nordeste;Bahia;Masculino;26 a 30;AC-Condutor Moto/Caminhão;298
Nordeste;Bahia;Masculino;26 a 30;AD-Condutor Moto/Ônibus;19432
Nordeste;Bahia;Masculino;26 a 30;AE-Condutor Moto/Carreta;2720
Nordeste;Bahia;Masculino;26 a 30;B-Condutor Carro;38876
Nordeste;Bahia;Masculino;26 a 30;C-Condutor Caminhão;30
Nordeste;Bahia;Masculino;26 a 30;D-Condutor Ônibus;1649
Nordeste;Bahia;Masculino;26 a 30;E-Condutor Carreta;250
Nordeste;Bahia;Masculino;26 a 30;X-Condutor Ciclomotor;1
Nordeste;Bahia;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Masculino;31 a 40;A-Condutor Moto;15927
Nordeste;Bahia;Masculino;31 a 40;AB-Condutor Moto/Carro;340952
Nordeste;Bahia;Masculino;31 a 40;AC-Condutor Moto/Caminhão;1035
Nordeste;Bahia;Masculino;31 a 40;AD-Condutor Moto/Ônibus;80771
Nordeste;Bahia;Masculino;31 a 40;AE-Condutor Moto/Carreta;16455
Nordeste;Bahia;Masculino;31 a 40;B-Condutor Carro;111001
Nordeste;Bahia;Masculino;31 a 40;C-Condutor Caminhão;178
Nordeste;Bahia;Masculino;31 a 40;D-Condutor Ônibus;12824
Nordeste;Bahia;Masculino;31 a 40;E-Condutor Carreta;2624
Nordeste;Bahia;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Masculino;41 a 50;A-Condutor Moto;13863
Nordeste;Bahia;Masculino;41 a 50;AB-Condutor Moto/Carro;263369
Nordeste;Bahia;Masculino;41 a 50;AC-Condutor Moto/Caminhão;3323
Nordeste;Bahia;Masculino;41 a 50;AD-Condutor Moto/Ônibus;70954
Nordeste;Bahia;Masculino;41 a 50;AE-Condutor Moto/Carreta;16321
Nordeste;Bahia;Masculino;41 a 50;B-Condutor Carro;159055
Nordeste;Bahia;Masculino;41 a 50;C-Condutor Caminhão;2760
Nordeste;Bahia;Masculino;41 a 50;D-Condutor Ônibus;37143
Nordeste;Bahia;Masculino;41 a 50;E-Condutor Carreta;8655
Nordeste;Bahia;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;7
Nordeste;Bahia;Masculino;51 a 60;A-Condutor Moto;8310
Nordeste;Bahia;Masculino;51 a 60;AB-Condutor Moto/Carro;125495
Nordeste;Bahia;Masculino;51 a 60;AC-Condutor Moto/Caminhão;6149
Nordeste;Bahia;Masculino;51 a 60;AD-Condutor Moto/Ônibus;30458
Nordeste;Bahia;Masculino;51 a 60;AE-Condutor Moto/Carreta;6569
Nordeste;Bahia;Masculino;51 a 60;B-Condutor Carro;144739
Nordeste;Bahia;Masculino;51 a 60;C-Condutor Caminhão;7359
Nordeste;Bahia;Masculino;51 a 60;D-Condutor Ônibus;38228
Nordeste;Bahia;Masculino;51 a 60;E-Condutor Carreta;7252
Nordeste;Bahia;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;5
Nordeste;Bahia;Masculino;61 a 70;A-Condutor Moto;3309
Nordeste;Bahia;Masculino;61 a 70;AB-Condutor Moto/Carro;48401
Nordeste;Bahia;Masculino;61 a 70;AC-Condutor Moto/Caminhão;3823
Nordeste;Bahia;Masculino;61 a 70;AD-Condutor Moto/Ônibus;11051
Nordeste;Bahia;Masculino;61 a 70;AE-Condutor Moto/Carreta;2373
Nordeste;Bahia;Masculino;61 a 70;B-Condutor Carro;131729
Nordeste;Bahia;Masculino;61 a 70;C-Condutor Caminhão;10893
Nordeste;Bahia;Masculino;61 a 70;D-Condutor Ônibus;33337
Nordeste;Bahia;Masculino;61 a 70;E-Condutor Carreta;5372
Nordeste;Bahia;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;3
Nordeste;Bahia;Masculino;71 a 80;A-Condutor Moto;830
Nordeste;Bahia;Masculino;71 a 80;AB-Condutor Moto/Carro;12079
Nordeste;Bahia;Masculino;71 a 80;AC-Condutor Moto/Caminhão;666
Nordeste;Bahia;Masculino;71 a 80;AD-Condutor Moto/Ônibus;1829
Nordeste;Bahia;Masculino;71 a 80;AE-Condutor Moto/Carreta;328
Nordeste;Bahia;Masculino;71 a 80;B-Condutor Carro;87855
Nordeste;Bahia;Masculino;71 a 80;C-Condutor Caminhão;5469
Nordeste;Bahia;Masculino;71 a 80;D-Condutor Ônibus;15666
Nordeste;Bahia;Masculino;71 a 80;E-Condutor Carreta;1739
Nordeste;Bahia;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;3
Nordeste;Bahia;Masculino;81 a 90;A-Condutor Moto;149
Nordeste;Bahia;Masculino;81 a 90;AB-Condutor Moto/Carro;1877
Nordeste;Bahia;Masculino;81 a 90;AC-Condutor Moto/Caminhão;139
Nordeste;Bahia;Masculino;81 a 90;AD-Condutor Moto/Ônibus;262
Nordeste;Bahia;Masculino;81 a 90;AE-Condutor Moto/Carreta;32
Nordeste;Bahia;Masculino;81 a 90;B-Condutor Carro;36862
Nordeste;Bahia;Masculino;81 a 90;C-Condutor Caminhão;2155
Nordeste;Bahia;Masculino;81 a 90;D-Condutor Ônibus;4897
Nordeste;Bahia;Masculino;81 a 90;E-Condutor Carreta;329
Nordeste;Bahia;Masculino;91 a 100;A-Condutor Moto;13
Nordeste;Bahia;Masculino;91 a 100;AB-Condutor Moto/Carro;161
Nordeste;Bahia;Masculino;91 a 100;AC-Condutor Moto/Caminhão;9
Nordeste;Bahia;Masculino;91 a 100;AD-Condutor Moto/Ônibus;22
Nordeste;Bahia;Masculino;91 a 100;AE-Condutor Moto/Carreta;4
Nordeste;Bahia;Masculino;91 a 100;B-Condutor Carro;11571
Nordeste;Bahia;Masculino;91 a 100;C-Condutor Caminhão;392
Nordeste;Bahia;Masculino;91 a 100;D-Condutor Ônibus;587
Nordeste;Bahia;Masculino;91 a 100;E-Condutor Carreta;33
Nordeste;Bahia;Masculino;101 a 120;A-Condutor Moto;1
Nordeste;Bahia;Masculino;101 a 120;AB-Condutor Moto/Carro;13
Nordeste;Bahia;Masculino;101 a 120;B-Condutor Carro;1271
Nordeste;Bahia;Masculino;101 a 120;C-Condutor Caminhão;15
Nordeste;Bahia;Masculino;101 a 120;D-Condutor Ônibus;15
Nordeste;Bahia;Feminino;18 a 21;A-Condutor Moto;183
Nordeste;Bahia;Feminino;18 a 21;AB-Condutor Moto/Carro;11732
Nordeste;Bahia;Feminino;18 a 21;AC-Condutor Moto/Caminhão;1
Nordeste;Bahia;Feminino;18 a 21;AD-Condutor Moto/Ônibus;2
Nordeste;Bahia;Feminino;18 a 21;B-Condutor Carro;7846
Nordeste;Bahia;Feminino;22 a 25;A-Condutor Moto;701
Nordeste;Bahia;Feminino;22 a 25;AB-Condutor Moto/Carro;31172
Nordeste;Bahia;Feminino;22 a 25;AC-Condutor Moto/Caminhão;1
Nordeste;Bahia;Feminino;22 a 25;AD-Condutor Moto/Ônibus;79
Nordeste;Bahia;Feminino;22 a 25;B-Condutor Carro;19318
Nordeste;Bahia;Feminino;22 a 25;D-Condutor Ônibus;3
Nordeste;Bahia;Feminino;26 a 30;A-Condutor Moto;1951
Nordeste;Bahia;Feminino;26 a 30;AB-Condutor Moto/Carro;56560
Nordeste;Bahia;Feminino;26 a 30;AD-Condutor Moto/Ônibus;234
Nordeste;Bahia;Feminino;26 a 30;AE-Condutor Moto/Carreta;11
Nordeste;Bahia;Feminino;26 a 30;B-Condutor Carro;40333
Nordeste;Bahia;Feminino;26 a 30;C-Condutor Caminhão;1
Nordeste;Bahia;Feminino;26 a 30;D-Condutor Ônibus;38
Nordeste;Bahia;Feminino;26 a 30;E-Condutor Carreta;2
Nordeste;Bahia;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;1
Nordeste;Bahia;Feminino;31 a 40;A-Condutor Moto;6354
Nordeste;Bahia;Feminino;31 a 40;AB-Condutor Moto/Carro;133892
Nordeste;Bahia;Feminino;31 a 40;AC-Condutor Moto/Caminhão;7
Nordeste;Bahia;Feminino;31 a 40;AD-Condutor Moto/Ônibus;1246
Nordeste;Bahia;Feminino;31 a 40;AE-Condutor Moto/Carreta;99
Nordeste;Bahia;Feminino;31 a 40;B-Condutor Carro;128345
Nordeste;Bahia;Feminino;31 a 40;C-Condutor Caminhão;6
Nordeste;Bahia;Feminino;31 a 40;D-Condutor Ônibus;363
Nordeste;Bahia;Feminino;31 a 40;E-Condutor Carreta;14
Nordeste;Bahia;Feminino;31 a 40;X-Condutor Ciclomotor;2
Nordeste;Bahia;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;2
Nordeste;Bahia;Feminino;41 a 50;A-Condutor Moto;5295
Nordeste;Bahia;Feminino;41 a 50;AB-Condutor Moto/Carro;87549
Nordeste;Bahia;Feminino;41 a 50;AC-Condutor Moto/Caminhão;38
Nordeste;Bahia;Feminino;41 a 50;AD-Condutor Moto/Ônibus;1243
Nordeste;Bahia;Feminino;41 a 50;AE-Condutor Moto/Carreta;116
Nordeste;Bahia;Feminino;41 a 50;B-Condutor Carro;150908
Nordeste;Bahia;Feminino;41 a 50;C-Condutor Caminhão;51
Nordeste;Bahia;Feminino;41 a 50;D-Condutor Ônibus;1009
Nordeste;Bahia;Feminino;41 a 50;E-Condutor Carreta;40
Nordeste;Bahia;Feminino;41 a 50;X-Condutor Ciclomotor;2
Nordeste;Bahia;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;5
Nordeste;Bahia;Feminino;51 a 60;A-Condutor Moto;2148
Nordeste;Bahia;Feminino;51 a 60;AB-Condutor Moto/Carro;27347
Nordeste;Bahia;Feminino;51 a 60;AC-Condutor Moto/Caminhão;59
Nordeste;Bahia;Feminino;51 a 60;AD-Condutor Moto/Ônibus;427
Nordeste;Bahia;Feminino;51 a 60;AE-Condutor Moto/Carreta;31
Nordeste;Bahia;Feminino;51 a 60;B-Condutor Carro;101941
Nordeste;Bahia;Feminino;51 a 60;C-Condutor Caminhão;183
Nordeste;Bahia;Feminino;51 a 60;D-Condutor Ônibus;904
Nordeste;Bahia;Feminino;51 a 60;E-Condutor Carreta;23
Nordeste;Bahia;Feminino;51 a 60;X-Condutor Ciclomotor;1
Nordeste;Bahia;Feminino;61 a 70;A-Condutor Moto;421
Nordeste;Bahia;Feminino;61 a 70;AB-Condutor Moto/Carro;4774
Nordeste;Bahia;Feminino;61 a 70;AC-Condutor Moto/Caminhão;33
Nordeste;Bahia;Feminino;61 a 70;AD-Condutor Moto/Ônibus;103
Nordeste;Bahia;Feminino;61 a 70;AE-Condutor Moto/Carreta;9
Nordeste;Bahia;Feminino;61 a 70;B-Condutor Carro;66979
Nordeste;Bahia;Feminino;61 a 70;C-Condutor Caminhão;155
Nordeste;Bahia;Feminino;61 a 70;D-Condutor Ônibus;509
Nordeste;Bahia;Feminino;61 a 70;E-Condutor Carreta;17
Nordeste;Bahia;Feminino;71 a 80;A-Condutor Moto;26
Nordeste;Bahia;Feminino;71 a 80;AB-Condutor Moto/Carro;429
Nordeste;Bahia;Feminino;71 a 80;AC-Condutor Moto/Caminhão;7
Nordeste;Bahia;Feminino;71 a 80;AD-Condutor Moto/Ônibus;11
Nordeste;Bahia;Feminino;71 a 80;B-Condutor Carro;29797
Nordeste;Bahia;Feminino;71 a 80;C-Condutor Caminhão;51
Nordeste;Bahia;Feminino;71 a 80;D-Condutor Ônibus;135
Nordeste;Bahia;Feminino;71 a 80;E-Condutor Carreta;3
Nordeste;Bahia;Feminino;81 a 90;AB-Condutor Moto/Carro;27
Nordeste;Bahia;Feminino;81 a 90;AD-Condutor Moto/Ônibus;2
Nordeste;Bahia;Feminino;81 a 90;B-Condutor Carro;8811
Nordeste;Bahia;Feminino;81 a 90;C-Condutor Caminhão;14
Nordeste;Bahia;Feminino;81 a 90;D-Condutor Ônibus;18
Nordeste;Bahia;Feminino;81 a 90;E-Condutor Carreta;1
Nordeste;Bahia;Feminino;91 a 100;B-Condutor Carro;1649
Nordeste;Bahia;Feminino;91 a 100;C-Condutor Caminhão;2
Nordeste;Bahia;Feminino;91 a 100;D-Condutor Ônibus;3
Nordeste;Bahia;Feminino;101 a 120;B-Condutor Carro;85
Nordeste;Ceará;Masculino;18 a 21;A-Condutor Moto;5846
Nordeste;Ceará;Masculino;18 a 21;AB-Condutor Moto/Carro;32240
Nordeste;Ceará;Masculino;18 a 21;AC-Condutor Moto/Caminhão;75
Nordeste;Ceará;Masculino;18 a 21;AD-Condutor Moto/Ônibus;83
Nordeste;Ceará;Masculino;18 a 21;AE-Condutor Moto/Carreta;3
Nordeste;Ceará;Masculino;18 a 21;B-Condutor Carro;9821
Nordeste;Ceará;Masculino;18 a 21;C-Condutor Caminhão;7
Nordeste;Ceará;Masculino;18 a 21;D-Condutor Ônibus;9
Nordeste;Ceará;Masculino;22 a 25;A-Condutor Moto;15804
Nordeste;Ceará;Masculino;22 a 25;AB-Condutor Moto/Carro;73144
Nordeste;Ceará;Masculino;22 a 25;AC-Condutor Moto/Caminhão;181
Nordeste;Ceará;Masculino;22 a 25;AD-Condutor Moto/Ônibus;2993
Nordeste;Ceará;Masculino;22 a 25;AE-Condutor Moto/Carreta;203
Nordeste;Ceará;Masculino;22 a 25;B-Condutor Carro;19772
Nordeste;Ceará;Masculino;22 a 25;C-Condutor Caminhão;29
Nordeste;Ceará;Masculino;22 a 25;D-Condutor Ônibus;200
Nordeste;Ceará;Masculino;22 a 25;E-Condutor Carreta;14
Nordeste;Ceará;Masculino;22 a 25;XB-Condutor Ciclomotor/Carro;2
Nordeste;Ceará;Masculino;26 a 30;A-Condutor Moto;27549
Nordeste;Ceará;Masculino;26 a 30;AB-Condutor Moto/Carro;128660
Nordeste;Ceará;Masculino;26 a 30;AC-Condutor Moto/Caminhão;302
Nordeste;Ceará;Masculino;26 a 30;AD-Condutor Moto/Ônibus;11188
Nordeste;Ceará;Masculino;26 a 30;AE-Condutor Moto/Carreta;1121
Nordeste;Ceará;Masculino;26 a 30;B-Condutor Carro;33598
Nordeste;Ceará;Masculino;26 a 30;C-Condutor Caminhão;34
Nordeste;Ceará;Masculino;26 a 30;D-Condutor Ônibus;699
Nordeste;Ceará;Masculino;26 a 30;E-Condutor Carreta;88
Nordeste;Ceará;Masculino;26 a 30;XB-Condutor Ciclomotor/Carro;2
Nordeste;Ceará;Masculino;31 a 40;A-Condutor Moto;51530
Nordeste;Ceará;Masculino;31 a 40;AB-Condutor Moto/Carro;259148
Nordeste;Ceará;Masculino;31 a 40;AC-Condutor Moto/Caminhão;844
Nordeste;Ceará;Masculino;31 a 40;AD-Condutor Moto/Ônibus;47374
Nordeste;Ceará;Masculino;31 a 40;AE-Condutor Moto/Carreta;6875
Nordeste;Ceará;Masculino;31 a 40;B-Condutor Carro;75999
Nordeste;Ceará;Masculino;31 a 40;C-Condutor Caminhão;123
Nordeste;Ceará;Masculino;31 a 40;D-Condutor Ônibus;4142
Nordeste;Ceará;Masculino;31 a 40;E-Condutor Carreta;602
Nordeste;Ceará;Masculino;31 a 40;XB-Condutor Ciclomotor/Carro;13
Nordeste;Ceará;Masculino;31 a 40;XC-Condutor Ciclomotor/Caminhão;1
Nordeste;Ceará;Masculino;41 a 50;A-Condutor Moto;35401
Nordeste;Ceará;Masculino;41 a 50;AB-Condutor Moto/Carro;175629
Nordeste;Ceará;Masculino;41 a 50;AC-Condutor Moto/Caminhão;2392
Nordeste;Ceará;Masculino;41 a 50;AD-Condutor Moto/Ônibus;45932
Nordeste;Ceará;Masculino;41 a 50;AE-Condutor Moto/Carreta;8084
Nordeste;Ceará;Masculino;41 a 50;B-Condutor Carro;74784
Nordeste;Ceará;Masculino;41 a 50;C-Condutor Caminhão;728
Nordeste;Ceará;Masculino;41 a 50;D-Condutor Ônibus;9078
Nordeste;Ceará;Masculino;41 a 50;E-Condutor Carreta;1574
Nordeste;Ceará;Masculino;41 a 50;X-Condutor Ciclomotor;3
Nordeste;Ceará;Masculino;41 a 50;XB-Condutor Ciclomotor/Carro;13
Nordeste;Ceará;Masculino;51 a 60;A-Condutor Moto;21132
Nordeste;Ceará;Masculino;51 a 60;AB-Condutor Moto/Carro;94292
Nordeste;Ceará;Masculino;51 a 60;AC-Condutor Moto/Caminhão;4368
Nordeste;Ceará;Masculino;51 a 60;AD-Condutor Moto/Ônibus;22731
Nordeste;Ceará;Masculino;51 a 60;AE-Condutor Moto/Carreta;4149
Nordeste;Ceará;Masculino;51 a 60;B-Condutor Carro;64506
Nordeste;Ceará;Masculino;51 a 60;C-Condutor Caminhão;2648
Nordeste;Ceará;Masculino;51 a 60;D-Condutor Ônibus;10613
Nordeste;Ceará;Masculino;51 a 60;E-Condutor Carreta;1944
Nordeste;Ceará;Masculino;51 a 60;X-Condutor Ciclomotor;1
Nordeste;Ceará;Masculino;51 a 60;XB-Condutor Ciclomotor/Carro;14
Nordeste;Ceará;Masculino;61 a 70;A-Condutor Moto;7773
Nordeste;Ceará;Masculino;61 a 70;AB-Condutor Moto/Carro;42741
Nordeste;Ceará;Masculino;61 a 70;AC-Condutor Moto/Caminhão;3063
Nordeste;Ceará;Masculino;61 a 70;AD-Condutor Moto/Ônibus;7981
Nordeste;Ceará;Masculino;61 a 70;AE-Condutor Moto/Carreta;1680
Nordeste;Ceará;Masculino;61 a 70;B-Condutor Carro;59099
Nordeste;Ceará;Masculino;61 a 70;C-Condutor Caminhão;4070
Nordeste;Ceará;Masculino;61 a 70;D-Condutor Ônibus;9104
Nordeste;Ceará;Masculino;61 a 70;E-Condutor Carreta;1877
Nordeste;Ceará;Masculino;61 a 70;X-Condutor Ciclomotor;6
Nordeste;Ceará;Masculino;61 a 70;XB-Condutor Ciclomotor/Carro;10
Nordeste;Ceará;Masculino;71 a 80;A-Condutor Moto;2189
Nordeste;Ceará;Masculino;71 a 80;AB-Condutor Moto/Carro;14109
Nordeste;Ceará;Masculino;71 a 80;AC-Condutor Moto/Caminhão;793
Nordeste;Ceará;Masculino;71 a 80;AD-Condutor Moto/Ônibus;1321
Nordeste;Ceará;Masculino;71 a 80;AE-Condutor Moto/Carreta;286
Nordeste;Ceará;Masculino;71 a 80;B-Condutor Carro;44694
Nordeste;Ceará;Masculino;71 a 80;C-Condutor Caminhão;2451
Nordeste;Ceará;Masculino;71 a 80;D-Condutor Ônibus;3856
Nordeste;Ceará;Masculino;71 a 80;E-Condutor Carreta;748
Nordeste;Ceará;Masculino;71 a 80;X-Condutor Ciclomotor;1
Nordeste;Ceará;Masculino;71 a 80;XB-Condutor Ciclomotor/Carro;4
Nordeste;Ceará;Masculino;81 a 90;A-Condutor Moto;519
Nordeste;Ceará;Masculino;81 a 90;AB-Condutor Moto/Carro;2958
Nordeste;Ceará;Masculino;81 a 90;AC-Condutor Moto/Caminhão;197
Nordeste;Ceará;Masculino;81 a 90;AD-Condutor Moto/Ônibus;177
Nordeste;Ceará;Masculino;81 a 90;AE-Condutor Moto/Carreta;27
Nordeste;Ceará;Masculino;81 a 90;B-Condutor Carro;21295
Nordeste;Ceará;Masculino;81 a 90;C-Condutor Caminhão;1178
Nordeste;Ceará;Masculino;81 a 90;D-Condutor Ônibus;1269
Nordeste;Ceará;Masculino;81 a 90;E-Condutor Carreta;183
Nordeste;Ceará;Masculino;91 a 100;A-Condutor Moto;67
Nordeste;Ceará;Masculino;91 a 100;AB-Condutor Moto/Carro;399
Nordeste;Ceará;Masculino;91 a 100;AC-Condutor Moto/Caminhão;18
Nordeste;Ceará;Masculino;91 a 100;AD-Condutor Moto/Ônibus;7
Nordeste;Ceará;Masculino;91 a 100;AE-Condutor Moto/Carreta;2
Nordeste;Ceará;Masculino;91 a 100;B-Condutor Carro;7319
Nordeste;Ceará;Masculino;91 a 100;C-Condutor Caminhão;216
Nordeste;Ceará;Masculino;91 a 100;D-Condutor Ônibus;141
Nordeste;Ceará;Masculino;91 a 100;E-Condutor Carreta;21
Nordeste;Ceará;Masculino;101 a 120;A-Condutor Moto;7
Nordeste;Ceará;Masculino;101 a 120;AB-Condutor Moto/Carro;50
Nordeste;Ceará;Masculino;101 a 120;B-Condutor Carro;800
Nordeste;Ceará;Masculino;101 a 120;C-Condutor Caminhão;8
Nordeste;Ceará;Masculino;101 a 120;D-Condutor Ônibus;4
Nordeste;Ceará;Masculino;Mais de 120;B-Condutor Carro;1
Nordeste;Ceará;Feminino;18 a 21;A-Condutor Moto;2471
Nordeste;Ceará;Feminino;18 a 21;AB-Condutor Moto/Carro;8790
Nordeste;Ceará;Feminino;18 a 21;AD-Condutor Moto/Ônibus;1
Nordeste;Ceará;Feminino;18 a 21;B-Condutor Carro;10422
Nordeste;Ceará;Feminino;22 a 25;A-Condutor Moto;7437
Nordeste;Ceará;Feminino;22 a 25;AB-Condutor Moto/Carro;21899
Nordeste;Ceará;Feminino;22 a 25;AC-Condutor Moto/Caminhão;1
Nordeste;Ceará;Feminino;22 a 25;AD-Condutor Moto/Ônibus;31
Nordeste;Ceará;Feminino;22 a 25;AE-Condutor Moto/Carreta;2
Nordeste;Ceará;Feminino;22 a 25;B-Condutor Carro;25418
Nordeste;Ceará;Feminino;22 a 25;D-Condutor Ônibus;8
Nordeste;Ceará;Feminino;22 a 25;XB-Condutor Ciclomotor/Carro;2
Nordeste;Ceará;Feminino;26 a 30;A-Condutor Moto;15716
Nordeste;Ceará;Feminino;26 a 30;AB-Condutor Moto/Carro;43922
Nordeste;Ceará;Feminino;26 a 30;AD-Condutor Moto/Ônibus;130
Nordeste;Ceará;Feminino;26 a 30;AE-Condutor Moto/Carreta;3
Nordeste;Ceará;Feminino;26 a 30;B-Condutor Carro;50280
Nordeste;Ceará;Feminino;26 a 30;D-Condutor Ônibus;25
Nordeste;Ceará;Feminino;26 a 30;XB-Condutor Ciclomotor/Carro;4
Nordeste;Ceará;Feminino;31 a 40;A-Condutor Moto;36331
Nordeste;Ceará;Feminino;31 a 40;AB-Condutor Moto/Carro;91343
Nordeste;Ceará;Feminino;31 a 40;AC-Condutor Moto/Caminhão;10
Nordeste;Ceará;Feminino;31 a 40;AD-Condutor Moto/Ônibus;778
Nordeste;Ceará;Feminino;31 a 40;AE-Condutor Moto/Carreta;32
Nordeste;Ceará;Feminino;31 a 40;B-Condutor Carro;129045
Nordeste;Ceará;Feminino;31 a 40;C-Condutor Caminhão;2
Nordeste;Ceará;Feminino;31 a 40;D-Condutor Ônibus;208
Nordeste;Ceará;Feminino;31 a 40;E-Condutor Carreta;9
Nordeste;Ceará;Feminino;31 a 40;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;31 a 40;XB-Condutor Ciclomotor/Carro;5
Nordeste;Ceará;Feminino;41 a 50;A-Condutor Moto;22612
Nordeste;Ceará;Feminino;41 a 50;AB-Condutor Moto/Carro;50454
Nordeste;Ceará;Feminino;41 a 50;AC-Condutor Moto/Caminhão;23
Nordeste;Ceará;Feminino;41 a 50;AD-Condutor Moto/Ônibus;687
Nordeste;Ceará;Feminino;41 a 50;AE-Condutor Moto/Carreta;35
Nordeste;Ceará;Feminino;41 a 50;B-Condutor Carro;112529
Nordeste;Ceará;Feminino;41 a 50;C-Condutor Caminhão;15
Nordeste;Ceará;Feminino;41 a 50;D-Condutor Ônibus;428
Nordeste;Ceará;Feminino;41 a 50;E-Condutor Carreta;8
Nordeste;Ceará;Feminino;41 a 50;XB-Condutor Ciclomotor/Carro;10
Nordeste;Ceará;Feminino;51 a 60;A-Condutor Moto;7607
Nordeste;Ceará;Feminino;51 a 60;AB-Condutor Moto/Carro;16461
Nordeste;Ceará;Feminino;51 a 60;AC-Condutor Moto/Caminhão;40
Nordeste;Ceará;Feminino;51 a 60;AD-Condutor Moto/Ônibus;263
Nordeste;Ceará;Feminino;51 a 60;AE-Condutor Moto/Carreta;21
Nordeste;Ceará;Feminino;51 a 60;B-Condutor Carro;74257
Nordeste;Ceará;Feminino;51 a 60;C-Condutor Caminhão;58
Nordeste;Ceará;Feminino;51 a 60;D-Condutor Ônibus;434
Nordeste;Ceará;Feminino;51 a 60;E-Condutor Carreta;10
Nordeste;Ceará;Feminino;51 a 60;X-Condutor Ciclomotor;1
Nordeste;Ceará;Feminino;51 a 60;XB-Condutor Ciclomotor/Carro;2
Nordeste;Ceará;Feminino;61 a 70;A-Condutor Moto;1257
